PLZ	Bestimmungsort	Location	Latitude	Longitude
8082	Oberdorf am Hochegg	Oberdorf am Hochegg 8082, Austria	46.978174100000004	15.7246173
8082	Sankt Marein bei Graz	Sankt Marein bei Graz 8082, Austria	47.0189811	15.687087900000002
8082	Sankt Stefan im Rosental	Sankt Stefan im Rosental 8082, Austria	46.9037474	15.711291899999999
8083	Gnas	Gnas 8083, Austria	46.874245200000004	15.826348999999999
8083	Jagerberg	Jagerberg 8083, Austria	46.8543742	15.737948300000001
8083	Kirchbach-Zerlach	Kirchbach-Zerlach 8083, Austria	46.93587225	15.658490241694643
8083	Sankt Stefan im Rosental	Sankt Stefan im Rosental 8083, Austria	46.9037474	15.711291899999999
8091	Gnas	Gnas 8091, Austria	46.874245200000004	15.826348999999999
8091	Jagerberg	Jagerberg 8091, Austria	46.8543742	15.737948300000001
8091	Sankt Stefan im Rosental	Sankt Stefan im Rosental 8091, Austria	46.9037474	15.711291899999999
8092	Mettersdorf am Saßbach	Mettersdorf am Saßbach 8092, Austria	46.805926299999996	15.7114059
8093	Mettersdorf am Saßbach	Mettersdorf am Saßbach 8093, Austria	46.8043385	15.7106908
8093	Sankt Peter am Ottersbach	Sankt Peter am Ottersbach 8093, Austria	46.7992489	15.7592077
8101	Gratkorn	Gratkorn 8101, Austria	47.1326223	15.3390907
8102	Gratkorn	Gratkorn 8102, Austria	47.1326223	15.3390907
8102	Passail	Passail 8102, Austria	47.281921399999995	15.515057999999998
8102	Semriach	Semriach 8102, Austria	47.21781729999999	15.4022902
8103	Deutschfeistritz	Deutschfeistritz 8103, Austria	47.1990318	15.335976
8103	Eisbach	Eisbach 8103, Austria	47.868717100000005	14.136161900000001
8103	Gratwein-Straßengel	Gratwein-Straßengel 8103, Austria	47.1231264	15.3304611
8103	Hörgas	Hörgas 8103, Austria	47.1406533	15.292173833827011
8111	Eisbach	Eisbach 8111, Austria	47.868717100000005	14.136161900000001
8111	Gratwein-Straßengel	Gratwein-Straßengel 8111, Austria	47.1231264	15.3304611
8111	Kugelberg	Kugelberg 8111, Austria	47.1040571	15.306599300000002
8111	St.Oswald bei Plankenwarth	St.Oswald bei Plankenwarth 8111, Austria	47.08722879999999	15.2800939
8112	Eisbach	Eisbach 8112, Austria	47.1319067	15.286904199999999
8112	Gratwein	Gratwein 8112, Austria	47.1296054	15.319299599999999
8112	Gratwein-Straßengel	Gratwein-Straßengel 8112, Austria	47.1231264	15.3304611
8112	Hörgas	Hörgas 8112, Austria	47.1429663	15.2958978
8112	St.Oswald bei Plankenwarth	St.Oswald bei Plankenwarth 8112, Austria	47.08722879999999	15.2800939
8113	Eisbach	Eisbach 8113, Austria	47.868717100000005	14.136161900000001
8113	Geistthal-Södingberg	Geistthal-Södingberg 8113, Austria	47.169551299999995	15.165122199999997
8113	Gratwein-Straßengel	Gratwein-Straßengel 8113, Austria	47.1231264	15.3304611
8113	Hitzendorf	Hitzendorf 8113, Austria	47.0345193	15.301580800000002
8113	Sankt Bartholomä	Sankt Bartholomä 8113, Austria	47.0689015	15.2570385
8113	St.Oswald bei Plankenwarth	St.Oswald bei Plankenwarth 8113, Austria	47.08722879999999	15.2800939
8113	Stallhofen	Stallhofen 8113, Austria	47.0455874	15.2177953
8113	Stiwoll	Stiwoll 8113, Austria	47.1026794	15.2189739
8113	Thal	Thal 8113, Austria	47.9783232	13.607010500000001
8114	Deutschfeistritz	Deutschfeistritz 8114, Austria	47.1990318	15.335976
8114	Gratkorn	Gratkorn 8114, Austria	47.1326223	15.3390907
8114	Gratwein-Straßengel	Gratwein-Straßengel 8114, Austria	47.1231264	15.3304611
8114	Hörgas	Hörgas 8114, Austria	47.17797065	15.317587
8114	Peggau	Peggau 8114, Austria	47.206807	15.345125400000002
8114	Semriach	Semriach 8114, Austria	47.21781729999999	15.4022902
8120	Peggau	Peggau 8120, Austria	47.206807	15.345125400000002
8121	Deutschfeistritz	Deutschfeistritz 8121, Austria	47.1966491	15.3359775
8121	Frohnleiten	Frohnleiten 8121, Austria	47.2715315	15.326020600000001
8122	Deutschfeistritz	Deutschfeistritz 8122, Austria	47.1990318	15.335976
8122	Frohnleiten	Frohnleiten 8122, Austria	47.2715315	15.326020600000001
8122	Übelbach	Übelbach 8122, Austria	47.226439	15.2341951
8124	Deutschfeistritz	Deutschfeistritz 8124, Austria	47.1990318	15.335976
8124	Übelbach	Übelbach 8124, Austria	47.2260542	15.235888800000001
8130	Fladnitz an der Teichalm	Fladnitz an der Teichalm 8130, Austria	47.2864789	15.4778033
8130	Frohnleiten	Frohnleiten 8130, Austria	47.2715315	15.326020600000001
8130	Peggau	Peggau 8130, Austria	47.206807	15.345125400000002
8131	Frohnleiten	Frohnleiten 8131, Austria	47.2715315	15.326020600000001
8131	Pernegg an der Mur	Pernegg an der Mur 8131, Austria	47.3594682	15.344505499999999
8132	Pernegg an der Mur	Pernegg an der Mur 8132, Austria	47.3594682	15.344505499999999
8141	Dobl-Zwaring	Dobl-Zwaring 8141, Austria	46.923716	15.395544767167161
8141	Premstätten	Premstätten 8141, Austria	46.96298025	15.412252425986535
8142	Dobl-Zwaring	Dobl-Zwaring 8142, Austria	46.923716	15.395544767167161
8142	Wundschuh	Wundschuh 8142, Austria	46.9260357	15.4508945
8143	Dobl-Zwaring	Dobl-Zwaring 8143, Austria	46.923716	15.395544767167161
8143	Premstätten	Premstätten 8143, Austria	46.96298025	15.412252425986535
8143	St.Josef (Weststeiermark)	St.Josef (Weststeiermark) 8143, Austria	46.908467	15.335801000000002
8144	Haselsdorf-Tobelbad	Haselsdorf-Tobelbad 8144, Austria	46.9912068	15.34762665866961
8144	Hitzendorf	Hitzendorf 8144, Austria	47.0345193	15.301580800000002
8144	Premstätten	Premstätten 8144, Austria	46.96298025	15.412252425986535
8144	Seiersberg	Seiersberg 8144, Austria	47.01221760000001	15.3995619
8144	Seiersberg-Pirka	Seiersberg-Pirka 8144, Austria	47.0047875	15.394198241769864
8151	Haselsdorf-Tobelbad	Haselsdorf-Tobelbad 8151, Austria	46.9912068	15.34762665866961
8151	Hitzendorf	Hitzendorf 8151, Austria	47.0345193	15.301580800000002
8151	Sankt Bartholomä	Sankt Bartholomä 8151, Austria	47.0689015	15.2570385
8151	Stallhofen	Stallhofen 8151, Austria	47.0455874	15.2177953
8151	Steinberg	Steinberg 8151, Austria	47.0563142	15.298410500000001
8151	Thal	Thal 8151, Austria	47.9783232	13.607010500000001
8152	Geistthal-Södingberg	Geistthal-Södingberg 8152, Austria	47.1083852	15.17688375
8152	Hitzendorf	Hitzendorf 8152, Austria	47.0345193	15.301580800000002
8152	Krottendorf-Gaisfeld	Krottendorf-Gaisfeld 8152, Austria	47.0147765	15.189208871362965
8152	Söding-Sankt Johann	Söding-Sankt Johann 8152, Austria	47.02055805000001	15.259571247649571
8152	Stallhofen	Stallhofen 8152, Austria	47.0455874	15.2177953
8152	Voitsberg	Voitsberg 8152, Austria	47.050474200000004	15.147477100000001
8153	Geistthal-Södingberg	Geistthal-Södingberg 8153, Austria	47.169551299999995	15.165122199999997
8153	Gratwein-Straßengel	Gratwein-Straßengel 8153, Austria	47.1231264	15.3304611
8153	Übelbach	Übelbach 8153, Austria	47.226439	15.2341951
8160	Gutenberg-Stenzengreith	Gutenberg-Stenzengreith 8160, Austria	47.21114095	15.530309934233166
8160	Krottendorf	Krottendorf 8160, Austria	47.447522	15.327147
8160	Kumberg	Kumberg 8160, Austria	47.1602431	15.5343272
8160	Mitterdorf an der Raab	Mitterdorf an der Raab 8160, Austria	47.170226899999996	15.616048999999999
8160	Mortantsch	Mortantsch 8160, Austria	47.21805855	15.586268420696161
8160	Naas	Naas 8160, Austria	47.24571160000001	15.6041668
8160	Passail	Passail 8160, Austria	47.281921399999995	15.515057999999998
8160	Sankt Ruprecht an der Raab	Sankt Ruprecht an der Raab 8160, Austria	47.153178100000005	15.663302700000001
8160	Thannhausen	Thannhausen 8160, Austria	47.2501951	15.654711874776245
8160	Weiz	Weiz 8160, Austria	47.217420600000004	15.622169400000002
8162	Fladnitz an der Teichalm	Fladnitz an der Teichalm 8162, Austria	47.2864789	15.4778033
8162	Passail	Passail 8162, Austria	47.281921399999995	15.515057999999998
8163	Fladnitz an der Teichalm	Fladnitz an der Teichalm 8163, Austria	47.2860338	15.476789199999999
8163	Semriach	Semriach 8163, Austria	47.21781729999999	15.4022902
8171	Sankt Kathrein am Offenegg	Sankt Kathrein am Offenegg 8171, Austria	47.300992799999996	15.5760538
8172	Anger	Anger 8172, Austria	47.3294703	15.625098425083074
8172	Birkfeld	Birkfeld 8172, Austria	47.3560657	15.6950405
8172	Naintsch	Naintsch 8172, Austria	47.3061618	15.650598800000001
8172	Passail	Passail 8172, Austria	47.281921399999995	15.515057999999998
8181	Albersdorf-Prebuch	Albersdorf-Prebuch 8181, Austria	47.14023545	15.720405693500911
8181	Ilztal	Ilztal 8181, Austria	47.1601016	15.760163074671528
8181	Kumberg	Kumberg 8181, Austria	47.1602431	15.5343272
8181	Mitterdorf an der Raab	Mitterdorf an der Raab 8181, Austria	47.170226899999996	15.616048999999999
8181	Sankt Ruprecht an der Raab	Sankt Ruprecht an der Raab 8181, Austria	47.1517902	15.6637753
8181	Weiz	Weiz 8181, Austria	47.217420600000004	15.622169400000002
8182	Anger	Anger 8182, Austria	47.170004799999994	11.380248
8182	Pischelsdorf am Kulm	Pischelsdorf am Kulm 8182, Austria	47.186381	15.780312855579536
8182	Puch bei Weiz	Puch bei Weiz 8182, Austria	47.2265	15.7281
8183	Anger	Anger 8183, Austria	47.170004799999994	11.380248
8183	Floing	Floing 8183, Austria	47.2620383	15.743553199533856
8183	Puch bei Weiz	Puch bei Weiz 8183, Austria	47.224767	15.725748499999998
8184	Anger	Anger 8184, Austria	47.2721466	15.710876937576485
8184	Birkfeld	Birkfeld 8184, Austria	47.3560657	15.6950405
8184	Floing	Floing 8184, Austria	47.2620383	15.743553199533856
8184	Naintsch	Naintsch 8184, Austria	47.3061618	15.650598800000001
8190	Birkfeld	Birkfeld 8190, Austria	47.3696595	15.7599761
8190	Miesenbach bei Birkfeld	Miesenbach bei Birkfeld 8190, Austria	47.3696694	15.759340099999998
8190	Strallegg	Strallegg 8190, Austria	47.4117299	15.72315
8190	Waisenegg	Waisenegg 8190, Austria	47.3943723	15.683815401604171
8191	Birkfeld	Birkfeld 8191, Austria	47.3560657	15.6950405
8192	Strallegg	Strallegg 8192, Austria	47.409440100000005	15.724428099999999
8200	Albersdorf-Prebuch	Albersdorf-Prebuch 8200, Austria	47.14023545	15.720405693500911
8200	Brodersdorf	Brodersdorf 8200, Austria	47.112426	15.6480391
8200	Eggersdorf bei Graz	Eggersdorf bei Graz 8200, Austria	47.12352070000001	15.603624900000002
8200	Gleisdorf	Gleisdorf 8200, Austria	47.106751	15.710006557612967
4724	Neukirchen am Walde	Neukirchen am Walde 4724, Austria	48.4051219	13.781639800000002
4724	Waldkirchen am Wesen	Waldkirchen am Wesen 4724, Austria	48.43897	13.82196
4725	Engelhartszell	Engelhartszell 4725, Austria	48.505203200000004	13.7325696
4725	Kopfing im Innkreis	Kopfing im Innkreis 4725, Austria	48.43985	13.65934
4725	Sankt Aegidi	Sankt Aegidi 4725, Austria	48.478159999999995	13.73771
4725	Sankt Roman	Sankt Roman 4725, Austria	48.4820952	13.6106512
4730	Prambachkirchen	Prambachkirchen 4730, Austria	48.3164376	13.9072152
4730	Sankt Agatha	Sankt Agatha 4730, Austria	48.3845902	13.876679999999999
4730	Stroheim	Stroheim 4730, Austria	48.336882200000005	13.957027300000002
4730	Waizenkirchen	Waizenkirchen 4730, Austria	48.329977	13.8570723
4731	Prambachkirchen	Prambachkirchen 4731, Austria	48.313633100000004	13.904919
4731	Stroheim	Stroheim 4731, Austria	48.336882200000005	13.957027300000002
4731	Waizenkirchen	Waizenkirchen 4731, Austria	48.329977	13.8570723
4732	Pollham	Pollham 4732, Austria	48.2608182	13.851166899999999
4732	Prambachkirchen	Prambachkirchen 4732, Austria	48.3164376	13.9072152
4732	Sankt Thomas	Sankt Thomas 4732, Austria	48.2850564	13.881158
4732	St.Marienkirchen/Polsenz	St.Marienkirchen/Polsenz 4732, Austria	48.2641	13.9298
4733	Heiligenberg	Heiligenberg 4733, Austria	48.3533644	13.8239924
4741	Hofkirchen an der Trattnach	Hofkirchen an der Trattnach 4741, Austria	48.2198237	13.740640099999998
4741	Rottenbach	Rottenbach 4741, Austria	48.2055468	13.6800399
4741	Wendling	Wendling 4741, Austria	48.2310539	13.6658144
4742	Pram	Pram 4742, Austria	48.2348144	13.605874800000002
4743	Peterskirchen	Peterskirchen 4743, Austria	48.23763579999999	13.547732199999999
4751	Altmannsdorf	Altmannsdorf 4751, Austria	48.15081	15.6422253
4751	Dorf an der Pram	Dorf an der Pram 4751, Austria	48.279528000000006	13.627263899999999
4751	Taiskirchen im Innkreis	Taiskirchen im Innkreis 4751, Austria	48.2641112	13.576147400000002
4752	Birkenallee	Birkenallee 4752, Austria	48.2982029	13.6377326
4752	Lambrechten	Lambrechten 4752, Austria	48.316548299999994	13.5135562
4752	Riedau	Riedau 4752, Austria	48.300737700000006	13.635366199999998
4753	Lambrechten	Lambrechten 4753, Austria	48.316548299999994	13.5135562
4753	Taiskirchen im Innkreis	Taiskirchen im Innkreis 4753, Austria	48.2633676	13.5758794
4754	Andrichsfurt	Andrichsfurt 4754, Austria	48.264534399999995	13.525681699999998
4754	Peterskirchen	Peterskirchen 4754, Austria	48.23763579999999	13.547732199999999
4754	Utzenaich	Utzenaich 4754, Austria	48.2753967	13.462056900000002
4755	Altschwendt	Altschwendt 4755, Austria	48.32152795	13.689680668727037
4755	Zell an der Pram	Zell an der Pram 4755, Austria	48.316878100000004	13.629187599999998
4760	Raab	Raab 4760, Austria	48.352497	13.645551999999999
4760	Sankt Willibald	Sankt Willibald 4760, Austria	48.36018789999999	13.687513399999998
4761	Enzenkirchen	Enzenkirchen 4761, Austria	48.3881345	13.647112900000002
4762	Dick	Dick 4762, Austria	48.1116237	12.9530059
4762	Enzenkirchen	Enzenkirchen 4762, Austria	48.3881345	13.647112900000002
4762	Geizedt	Geizedt 4762, Austria	48.370445000000004	13.683760000000001
4762	Natternbach	Natternbach 4762, Austria	48.397659999999995	13.74806
4762	Sankt Willibald	Sankt Willibald 4762, Austria	48.36018789999999	13.687513399999998
4770	Andorf	Andorf 4770, Austria	48.372978499999995	13.5783677
4771	Enzenkirchen	Enzenkirchen 4771, Austria	48.3881345	13.647112900000002
4771	Sigharting	Sigharting 4771, Austria	48.39622979999999	13.598310000000001
4772	Andorf	Andorf 4772, Austria	48.372978499999995	13.5783677
4772	Lambrechten	Lambrechten 4772, Austria	48.3173339	13.513453699999998
4772	Utzenaich	Utzenaich 4772, Austria	48.2753967	13.462056900000002
4773	Eggerding	Eggerding 4773, Austria	48.3495502	13.476656400000001
4773	St.Marienkirchen/Schärding	St.Marienkirchen/Schärding 4773, Austria	48.3877	13.4502
4774	St.Marienkirchen/Schärding	St.Marienkirchen/Schärding 4774, Austria	48.3835894592958	13.453042168626588
4774	Taufkirchen an der Pram	Taufkirchen an der Pram 4774, Austria	48.4100785	13.537553299999999
4775	Eggerding	Eggerding 4775, Austria	48.3494153	13.478083999999999
4775	Taufkirchen an der Pram	Taufkirchen an der Pram 4775, Austria	48.4100785	13.537553299999999
4776	Diersbach	Diersbach 4776, Austria	48.41517	13.569757999999998
4776	Erledt	Erledt 4776, Austria	48.4424737	13.580280599999998
4776	Igling	Igling 4776, Austria	48.3989734	13.547626800000002
4776	Rainbach im Innkreis	Rainbach im Innkreis 4776, Austria	48.455141999999995	13.534315
4777	Mayrhof	Mayrhof 4777, Austria	48.08064	13.502770000000002
4780	Schärding	Schärding 4780, Austria	48.4569975	13.4318
4782	Sankt Florian am Inn	Sankt Florian am Inn 4782, Austria	48.4421593	13.4426943
4783	Schardenberg	Schardenberg 4783, Austria	48.5195888	13.497284099999998
4783	Wernstein am Inn	Wernstein am Inn 4783, Austria	48.504982700000006	13.483691048803827
4784	Schardenberg	Schardenberg 4784, Austria	48.5195888	13.497284099999998
4784	Wernstein am Inn	Wernstein am Inn 4784, Austria	48.504982700000006	13.483691048803827
4785	Freinberg	Freinberg 4785, Austria	48.5659348	13.5123039
4785	Schardenberg	Schardenberg 4785, Austria	48.5195888	13.497284099999998
4786	Brunnenthal	Brunnenthal 4786, Austria	48.4691835	13.459925400000001
4786	Schärding	Schärding 4786, Austria	48.4569975	13.4318
4791	Berndlsiedlung	Berndlsiedlung 4791, Austria	48.455614000000004	13.534839999999999
4791	Rainbach im Innkreis	Rainbach im Innkreis 4791, Austria	48.455141999999995	13.534315
4791	Schardenberg	Schardenberg 4791, Austria	48.5195888	13.497284099999998
4791	Taufkirchen an der Pram	Taufkirchen an der Pram 4791, Austria	48.4100785	13.537553299999999
4792	Münzkirchen	Münzkirchen 4792, Austria	48.484548700000005	13.570698000000002
4792	Sankt Roman	Sankt Roman 4792, Austria	48.4820952	13.6106512
4792	Schardenberg	Schardenberg 4792, Austria	48.5195888	13.497284099999998
4793	Kopfing im Innkreis	Kopfing im Innkreis 4793, Austria	48.43985	13.65934
4793	Sankt Roman	Sankt Roman 4793, Austria	48.4820952	13.6106512
4794	Enzenkirchen	Enzenkirchen 4794, Austria	48.3881345	13.647112900000002
4794	Kopfing im Innkreis	Kopfing im Innkreis 4794, Austria	48.43985	13.65934
4794	Sankt Aegidi	Sankt Aegidi 4794, Austria	48.48072	13.73555
4800	Attnang-Puchheim	Attnang-Puchheim 4800, Austria	48.0114566	13.7210848
4800	Desselbrunn	Desselbrunn 4800, Austria	48.0220048	13.7722804
4800	Pilsbach	Pilsbach 4800, Austria	48.0405177	13.67654094943951
4800	Pühret	Pühret 4800, Austria	48.03650525000001	13.714987255411254
4800	Regau	Regau 4800, Austria	47.991944000000004	13.688056
4801	Altmünster	Altmünster 4801, Austria	47.9016069	13.765221300000002
4801	Mühlbach	Mühlbach 4801, Austria	47.8582772	13.749584
4801	Traunkirchen	Traunkirchen 4801, Austria	47.8448255	13.7902844
4802	Ebensee	Ebensee 4802, Austria	47.8122362	13.7731508
4802	Plankau	Plankau 4802, Austria	47.789021999999996	13.748110800000001
4802	Roith	Roith 4802, Austria	47.7913061	13.7566636
4810	Altmünster	Altmünster 4810, Austria	47.9016069	13.765221300000002
4810	Gmunden	Gmunden 4810, Austria	47.9185855	13.800304800000001
4810	Gschwandt	Gschwandt 4810, Austria	47.9357611	13.8453112
4810	Pinsdorf	Pinsdorf 4810, Austria	47.9339958	13.7698312
4812	Altmünster	Altmünster 4812, Austria	47.9016069	13.765221300000002
4812	Neukirchen	Neukirchen 4812, Austria	47.251607	12.2762162
4812	Pinsdorf	Pinsdorf 4812, Austria	47.9339958	13.7698312
4812	Regau	Regau 4812, Austria	47.991944000000004	13.688056
4813	Altmünster	Altmünster 4813, Austria	47.9016069	13.765221300000002
4813	Neukirchen	Neukirchen 4813, Austria	47.251607	12.2762162
4814	Altmünster	Altmünster 4814, Austria	47.9016069	13.765221300000002
4814	Aurach am Hongar	Aurach am Hongar 4814, Austria	47.952313000000004	13.672718300000001
4814	Neukirchen	Neukirchen 4814, Austria	47.251607	12.2762162
4816	Gschwandt	Gschwandt 4816, Austria	47.9357611	13.8453112
4816	Laakirchen	Laakirchen 4816, Austria	47.9825598	13.8225156
4817	Gschwandt	Gschwandt 4817, Austria	47.9357611	13.8453112
4817	Kirchham	Kirchham 4817, Austria	47.9706301	13.8992429
4817	Sankt Konrad	Sankt Konrad 4817, Austria	47.9135494	13.8892579
4817	Scharnstein	Scharnstein 4817, Austria	47.904491	13.960975199999998
4820	Bad Ischl	Bad Ischl 4820, Austria	47.7115299	13.623933300000001
4821	Bad Ischl	Bad Ischl 4821, Austria	47.7115299	13.623933300000001
3390	Melk	Melk 3390, Austria	48.2272068	15.3369992
3390	Schollach	Schollach 3390, Austria	48.18931355	15.359933913763568
3390	Zelking-Matzleinsdorf	Zelking-Matzleinsdorf 3390, Austria	48.18241045	15.259462832229435
3392	Dunkelsteinerwald	Dunkelsteinerwald 3392, Austria	48.26629315	15.461787012251706
3392	Gerolding	Gerolding 3392, Austria	48.240857500000004	15.4092022
3392	Schönbühel-Aggsbach	Schönbühel-Aggsbach 3392, Austria	48.280337700000004	15.422142553026047
3393	Zelking-Matzleinsdorf	Zelking-Matzleinsdorf 3393, Austria	48.2033248	15.271360578082206
3400	Kierling	Kierling 3400, Austria	48.3091824	16.2767032
3400	Klosterneuburg	Klosterneuburg 3400, Austria	48.304990000000004	16.323756
3400	Kritzendorf	Kritzendorf 3400, Austria	48.3333	16.3
3400	Maria Gugging	Maria Gugging 3400, Austria	48.3125842	16.2506269
3400	Mauerbach	Mauerbach 3400, Austria	48.2533971	16.163412041749467
3400	Weidling	Weidling 3400, Austria	48.290438200000004	16.3092664
3400	Weidlingbach	Weidlingbach 3400, Austria	48.2669857	16.254171300000003
3413	Hintersdorf	Hintersdorf 3413, Austria	48.30165039999999	16.2171082
3413	St. Andrä-Wördern	St. Andrä-Wördern 3413, Austria	48.31739315	16.217596341923525
3420	Kritzendorf	Kritzendorf 3420, Austria	48.3333	16.3
3421	Höflein an der Donau	Höflein an der Donau 3421, Austria	48.350795	16.2733986
3422	Altenberg	Altenberg 3422, Austria	48.33917255	16.231408998217155
3422	Greifenstein	Greifenstein 3422, Austria	48.3446912	16.239837599999998
3422	Hadersfeld	Hadersfeld 3422, Austria	48.336935600000004	16.2571682
3423	St. Andrä-Wördern	St. Andrä-Wördern 3423, Austria	48.31739315	16.217596341923525
3423	Zeiselmauer	Zeiselmauer 3423, Austria	48.3275396	16.1762909
3424	Wolfpassing	Wolfpassing 3424, Austria	48.3142705	16.179021300000002
3424	Zeiselmauer	Zeiselmauer 3424, Austria	48.3275396	16.1762909
3425	Langenlebarn	Langenlebarn 3425, Austria	48.33228	16.1239889
3425	Tulln an der Donau	Tulln an der Donau 3425, Austria	48.3311686	16.056774400000002
3426	Muckendorf-Wipfing	Muckendorf-Wipfing 3426, Austria	48.33346795	16.151143375807838
3430	Stetteldorf am Wagram	Stetteldorf am Wagram 3430, Austria	48.40878060000001	16.0165889
3430	Tulbing	Tulbing 3430, Austria	48.28254735	16.11730458683686
3430	Tulln an der Donau	Tulln an der Donau 3430, Austria	48.3311686	16.056774400000002
3433	Königstetten	Königstetten 3433, Austria	48.2990671	16.15494873693176
3434	Katzelsdorf	Katzelsdorf 3434, Austria	47.76804885	16.276906128219647
3434	Tulbing	Tulbing 3434, Austria	48.29334055	16.121020586838302
3434	Wilfersdorf	Wilfersdorf 3434, Austria	48.59591845	16.663225654008
3435	Langenrohr	Langenrohr 3435, Austria	48.3067033	16.0075138
3435	Zwentendorf an der Donau	Zwentendorf an der Donau 3435, Austria	48.345126799999996	15.909037900000001
3441	Baumgarten am Tullnerfeld	Baumgarten am Tullnerfeld 3441, Austria	48.2831751	16.0317687
3441	Freundorf	Freundorf 3441, Austria	48.7048974	13.8940197
3441	Judenau-Baumgarten	Judenau-Baumgarten 3441, Austria	48.27744155	16.050874967738835
3441	Michelhausen	Michelhausen 3441, Austria	48.291017	15.938908600000001
3441	Sieghartskirchen	Sieghartskirchen 3441, Austria	48.2651223	15.986347391007733
3441	Zöfing	Zöfing 3441, Austria	48.2807816	16.0216827
3442	Asparn	Asparn 3442, Austria	48.3188339	16.0105682
3442	Kronau	Kronau 3442, Austria	48.326689	16.0046794
3442	Langenrohr	Langenrohr 3442, Austria	48.3079904	16.0087021
3442	Langenschönbichl	Langenschönbichl 3442, Austria	48.3297123	15.982403
3443	Asperhofen	Asperhofen 3443, Austria	48.2156813	15.987902079281053
3443	Elsbach	Elsbach 3443, Austria	48.2512311	16.0484424
3443	Kogl	Kogl 3443, Austria	48.21591700000001	15.985765523611093
3443	Kracking	Kracking 3443, Austria	48.220459999999996	16.0374583
3443	Kreuth	Kreuth 3443, Austria	48.22806	16.00512
3443	Pressbaum	Pressbaum 3443, Austria	48.1792064	16.077089
3443	Rappoltenkirchen	Rappoltenkirchen 3443, Austria	48.23469	16.015520000000002
3443	Röhrenbach	Röhrenbach 3443, Austria	48.2399347	15.9860074
3443	Sieghartskirchen	Sieghartskirchen 3443, Austria	48.2560122	16.0117674
3443	Tullnerbach	Tullnerbach 3443, Austria	48.2189083	16.092482607635688
3451	Michelhausen	Michelhausen 3451, Austria	48.291017	15.938908600000001
3451	Siegersdorf	Siegersdorf 3451, Austria	47.0090452	15.7361353
3451	Sieghartskirchen	Sieghartskirchen 3451, Austria	48.2560122	16.0117674
3452	Atzenbrugg	Atzenbrugg 3452, Austria	48.2915196	15.907237099999998
3452	Michelhausen	Michelhausen 3452, Austria	48.291017	15.938908600000001
3452	Moosbierbaum	Moosbierbaum 3452, Austria	48.305263399999994	15.9005079
3452	Würmla	Würmla 3452, Austria	48.254123299999996	15.860382300000001
3454	Herzogenburg	Herzogenburg 3454, Austria	48.2843295	15.6946065
3454	Sitzenberg-Reidling	Sitzenberg-Reidling 3454, Austria	48.3190756	15.8181284
3454	Zwentendorf an der Donau	Zwentendorf an der Donau 3454, Austria	48.345126799999996	15.909037900000001
3462	Absdorf	Absdorf 3462, Austria	48.3992427	15.981594199999998
3462	Bierbaum am Kleebühel	Bierbaum am Kleebühel 3462, Austria	48.390964200000006	15.9340084
3462	Frauendorf an der Au	Frauendorf an der Au 3462, Austria	48.39230870000001	15.9211371
3462	Hippersdorf	Hippersdorf 3462, Austria	48.42133320000001	15.963850599999999
3462	Utzenlaa	Utzenlaa 3462, Austria	48.3687182	15.9484743
3463	Stetteldorf am Wagram	Stetteldorf am Wagram 3463, Austria	48.40878060000001	16.0165889
3464	Hausleiten	Hausleiten 3464, Austria	48.394399799999995	16.102733100000002
3464	Stetteldorf am Wagram	Stetteldorf am Wagram 3464, Austria	48.40878060000001	16.0165889
3465	Kirchberg am Wagram	Kirchberg am Wagram 3465, Austria	48.4319557	15.8986861
3465	Königsbrunn am Wagram	Königsbrunn am Wagram 3465, Austria	48.4174745	15.9449841
3470	Großriedenthal	Großriedenthal 3470, Austria	48.4843669	15.8673467
3470	Kirchberg am Wagram	Kirchberg am Wagram 3470, Austria	48.4353094	15.897810699999999
3471	Großriedenthal	Großriedenthal 3471, Austria	48.4843669	15.8673467
3472	Hohenwarth-Mühlbach a.M.	Hohenwarth-Mühlbach a.M. 3472, Austria	48.512637899999994	15.816257606124625
3473	Hohenwarth-Mühlbach a.M.	Hohenwarth-Mühlbach a.M. 3473, Austria	48.512637899999994	15.816257606124625
3474	Kirchberg am Wagram	Kirchberg am Wagram 3474, Austria	48.4319557	15.8986861
3481	Fels am Wagram	Fels am Wagram 3481, Austria	48.4383468	15.8203233
3482	Gösing am Wagram	Gösing am Wagram 3482, Austria	48.469824100000004	15.813495800000002
3482	Stettenhof	Stettenhof 3482, Austria	48.4848124	15.8055508
3483	Grafenwörth	Grafenwörth 3483, Austria	48.4294853	15.780671885908632
3484	Grafenwörth	Grafenwörth 3484, Austria	48.4294853	15.780671885908632
3484	Jettsdorf	Jettsdorf 3484, Austria	48.406099299999994	15.756673300000001
3484	Seebarn am Wagram	Seebarn am Wagram 3484, Austria	48.405381899999995	15.811581699999998
3484	St. Johann	St. Johann 3484, Austria	48.398211700000004	15.796085699999999
3485	Gedersdorf	Gedersdorf 3485, Austria	48.433264	15.6876068
3485	Grafenegg	Grafenegg 3485, Austria	48.43941255	15.730073065231789
3491	Elsarn im Straßertal	Elsarn im Straßertal 3491, Austria	48.4980045	15.745046599999998
3491	Straß im Straßertale	Straß im Straßertale 3491, Austria	48.5011354	15.746347165842447
3491	Wiedendorf	Wiedendorf 3491, Austria	48.496832899999994	15.760907999999999
3492	Diendorf am Kamp	Diendorf am Kamp 3492, Austria	48.447175200000004	15.72684
